Trial noise_type coaxial_lum test_lum match_lum grating_freq grating_contrast noise_freq rep
453 global 1.0 0.5 0.319289 .2 0.1 1.00 38
454 global -1.0 0.5 -0.047168 .2 0.1 1.00 38
455 global 1.0 0.5 -0.098180 .2 0.1 1.00 13
456 global -1.0 0.5 -0.233574 .2 0.1 1.00 14
457 global 1.0 0.5 0.201287 .2 0.1 1.00 39
458 global -1.0 0.5 -0.108960 .2 0.1 1.00 39
459 global 1.0 0.5 0.192089 .2 0.1 1.00 14
460 global -1.0 0.5 -0.089120 .2 0.1 1.00 15
461 global 1.0 0.5 0.514241 .2 0.1 1.00 40
462 global -1.0 0.5 0.303146 .2 0.1 1.00 40
463 global 1.0 0.5 0.374985 .2 0.1 1.00 15
464 global -1.0 0.5 -0.359777 .2 0.1 1.00 16
465 global 1.0 0.5 0.129167 .2 0.1 1.00 41
466 global -1.0 0.5 -0.133311 .2 0.1 1.00 41
467 global 1.0 0.5 0.024985 .2 0.1 1.00 16
468 global -1.0 0.5 -0.214710 .2 0.1 1.00 17
469 global 1.0 0.5 -0.042340 .2 0.1 1.00 42
470 global -1.0 0.5 -0.334775 .2 0.1 1.00 42
471 global 1.0 0.5 0.108946 .2 0.1 1.00 17
472 global -1.0 0.5 -0.663564 .2 0.1 1.00 18
473 global 1.0 0.5 0.659075 .2 0.1 1.00 43
474 global -1.0 0.5 0.303572 .2 0.1 1.00 43
475 global 1.0 0.5 -0.423254 .2 0.1 1.00 18
476 global -1.0 0.5 -0.459103 .2 0.1 1.00 19
477 global 1.0 0.5 0.243990 .2 0.1 1.00 44
478 global -1.0 0.5 -0.068807 .2 0.1 1.00 44
479 global 1.0 0.5 -0.078016 .2 0.1 1.00 19
480 global -1.0 0.5 -0.159474 .2 0.1 1.00 20
481 global 1.0 0.5 0.106959 .2 0.1 1.00 45
482 global -1.0 0.5 -0.303788 .2 0.1 1.00 45
483 global 1.0 0.5 0.053995 .2 0.1 1.00 20
484 global -1.0 0.5 0.264019 .2 0.1 1.00 21
485 global 1.0 0.5 0.181403 .2 0.1 1.00 46
486 global -1.0 0.5 -0.159479 .2 0.1 1.00 46
487 global 1.0 0.5 0.616702 .2 0.1 1.00 21
488 global -1.0 0.5 -0.486161 .2 0.1 1.00 22
489 global 1.0 0.5 0.057434 .2 0.1 1.00 47
490 global -1.0 0.5 -0.348006 .2 0.1 1.00 47
491 global 1.0 0.5 -0.185248 .2 0.1 1.00 22
492 global -1.0 0.5 0.179366 .2 0.1 1.00 23
493 global 1.0 0.5 -0.156450 .2 0.1 1.00 48
494 global -1.0 0.5 -0.542054 .2 0.1 1.00 48
495 global 1.0 0.5 0.525702 .2 0.1 1.00 23
496 global -1.0 0.5 0.158428 .2 0.1 1.00 24
497 global 1.0 0.5 0.242859 .2 0.1 1.00 49
498 global -1.0 0.5 -0.163614 .2 0.1 1.00 49
499 global 1.0 0.5 0.520564 .2 0.1 1.00 24
500 global -1.0 0.5 -0.331970 .2 0.1 1.73 0
501 global 1.0 0.5 0.319439 .2 0.1 1.73 25
502 global -1.0 0.5 -0.081930 .2 0.1 1.73 25
503 global 1.0 0.5 -0.018177 .2 0.1 1.73 0
504 global -1.0 0.5 -0.145622 .2 0.1 1.73 1
505 global 1.0 0.5 0.192012 .2 0.1 1.73 26
506 global -1.0 0.5 -0.139427 .2 0.1 1.73 26
507 global 1.0 0.5 0.187796 .2 0.1 1.73 1
508 global -1.0 0.5 -0.458226 .2 0.1 1.73 2
509 global 1.0 0.5 0.181555 .2 0.1 1.73 27
510 global -1.0 0.5 -0.150041 .2 0.1 1.73 27
511 global 1.0 0.5 -0.123586 .2 0.1 1.73 2
512 global -1.0 0.5 -0.125376 .2 0.1 1.73 3
513 global 1.0 0.5 0.078298 .2 0.1 1.73 28
514 global -1.0 0.5 -0.248097 .2 0.1 1.73 28
515 global 1.0 0.5 0.197745 .2 0.1 1.73 3
516 global -1.0 0.5 0.007379 .2 0.1 1.73 4
517 global 1.0 0.5 0.110074 .2 0.1 1.73 29
518 global -1.0 0.5 -0.251353 .2 0.1 1.73 29
519 global 1.0 0.5 0.331370 .2 0.1 1.73 4
520 global -1.0 0.5 -0.292979 .2 0.1 1.73 5
521 global 1.0 0.5 0.312317 .2 0.1 1.73 30
522 global -1.0 0.5 0.005200 .2 0.1 1.73 30
523 global 1.0 0.5 0.044222 .2 0.1 1.73 5
524 global -1.0 0.5 -0.180566 .2 0.1 1.73 6
525 global 1.0 0.5 0.078368 .2 0.1 1.73 31
526 global -1.0 0.5 -0.218609 .2 0.1 1.73 31
527 global 1.0 0.5 0.183033 .2 0.1 1.73 6
528 global -1.0 0.5 -0.050486 .2 0.1 1.73 7
529 global 1.0 0.5 0.094179 .2 0.1 1.73 32
530 global -1.0 0.5 -0.227826 .2 0.1 1.73 32
531 global 1.0 0.5 0.211446 .2 0.1 1.73 7
532 global -1.0 0.5 -0.206889 .2 0.1 1.73 8
533 global 1.0 0.5 0.077752 .2 0.1 1.73 33
534 global -1.0 0.5 -0.225759 .2 0.1 1.73 33
535 global 1.0 0.5 0.111480 .2 0.1 1.73 8
536 global -1.0 0.5 -0.148243 .2 0.1 1.73 9
537 global 1.0 0.5 0.288596 .2 0.1 1.73 34
538 global -1.0 0.5 -0.053034 .2 0.1 1.73 34
539 global 1.0 0.5 0.218363 .2 0.1 1.73 9
540 global -1.0 0.5 -0.203049 .2 0.1 1.73 10
541 global 1.0 0.5 0.154337 .2 0.1 1.73 35
542 global -1.0 0.5 -0.194643 .2 0.1 1.73 35
543 global 1.0 0.5 0.170871 .2 0.1 1.73 10
544 global -1.0 0.5 -0.094496 .2 0.1 1.73 11
545 global 1.0 0.5 0.158649 .2 0.1 1.73 36
546 global -1.0 0.5 -0.165845 .2 0.1 1.73 36
547 global 1.0 0.5 0.233991 .2 0.1 1.73 11
548 global -1.0 0.5 -0.061245 .2 0.1 1.73 12
549 global 1.0 0.5 0.207745 .2 0.1 1.73 37
550 global -1.0 0.5 -0.189809 .2 0.1 1.73 37
551 global 1.0 0.5 0.307524 .2 0.1 1.73 12
552 global -1.0 0.5 -0.158195 .2 0.1 1.73 13
553 global 1.0 0.5 0.080680 .2 0.1 1.73 38
554 global -1.0 0.5 -0.266052 .2 0.1 1.73 38
555 global 1.0 0.5 0.183036 .2 0.1 1.73 13
556 global -1.0 0.5 -0.125091 .2 0.1 1.73 14
557 global 1.0 0.5 0.137007 .2 0.1 1.73 39
558 global -1.0 0.5 -0.193241 .2 0.1 1.73 39
559 global 1.0 0.5 0.240551 .2 0.1 1.73 14
560 global -1.0 0.5 -0.086495 .2 0.1 1.73 15
561 global 1.0 0.5 0.069096 .2 0.1 1.73 40
562 global -1.0 0.5 -0.260618 .2 0.1 1.73 40
563 global 1.0 0.5 0.271263 .2 0.1 1.73 15
564 global -1.0 0.5 -0.081977 .2 0.1 1.73 16
565 global 1.0 0.5 0.286750 .2 0.1 1.73 41
566 global -1.0 0.5 -0.042398 .2 0.1 1.73 41
567 global 1.0 0.5 0.277882 .2 0.1 1.73 16
568 global -1.0 0.5 -0.105767 .2 0.1 1.73 17
569 global 1.0 0.5 0.152946 .2 0.1 1.73 42
570 global -1.0 0.5 -0.190172 .2 0.1 1.73 42
571 global 1.0 0.5 0.239750 .2 0.1 1.73 17
572 global -1.0 0.5 -0.121175 .2 0.1 1.73 18
573 global 1.0 0.5 0.044915 .2 0.1 1.73 43
574 global -1.0 0.5 -0.253622 .2 0.1 1.73 43
575 global 1.0 0.5 0.216802 .2 0.1 1.73 18
576 global -1.0 0.5 -0.032337 .2 0.1 1.73 19
577 global 1.0 0.5 0.150213 .2 0.1 1.73 44
578 global -1.0 0.5 -0.171528 .2 0.1 1.73 44
579 global 1.0 0.5 0.288983 .2 0.1 1.73 19
580 global -1.0 0.5 -0.102838 .2 0.1 1.73 20
581 global 1.0 0.5 0.159182 .2 0.1 1.73 45
582 global -1.0 0.5 -0.245222 .2 0.1 1.73 45
583 global 1.0 0.5 0.242651 .2 0.1 1.73 20
584 global -1.0 0.5 -0.028652 .2 0.1 1.73 21
585 global 1.0 0.5 0.185157 .2 0.1 1.73 46
586 global -1.0 0.5 -0.141867 .2 0.1 1.73 46
587 global 1.0 0.5 0.283865 .2 0.1 1.73 21
588 global -1.0 0.5 -0.183954 .2 0.1 1.73 22
589 global 1.0 0.5 0.081670 .2 0.1 1.73 47
590 global -1.0 0.5 -0.265015 .2 0.1 1.73 47
591 global 1.0 0.5 0.181054 .2 0.1 1.73 22
592 global -1.0 0.5 0.059974 .2 0.1 1.73 23
593 global 1.0 0.5 0.125625 .2 0.1 1.73 48
594 global -1.0 0.5 -0.210122 .2 0.1 1.73 48
595 global 1.0 0.5 0.384175 .2 0.1 1.73 23
596 global -1.0 0.5 -0.218868 .2 0.1 1.73 24
597 global 1.0 0.5 0.055747 .2 0.1 1.73 49
598 global -1.0 0.5 -0.274576 .2 0.1 1.73 49
599 global 1.0 0.5 0.174806 .2 0.1 1.73 24
600 global -1.0 0.5 -0.205881 .2 0.1 3.00 0
601 global 1.0 0.5 0.260048 .2 0.1 3.00 25
602 global -1.0 0.5 -0.140213 .2 0.1 3.00 25
603 global 1.0 0.5 0.154151 .2 0.1 3.00 0
604 global -1.0 0.5 -0.146795 .2 0.1 3.00 1
605 global 1.0 0.5 0.101594 .2 0.1 3.00 26
606 global -1.0 0.5 -0.227942 .2 0.1 3.00 26
607 global 1.0 0.5 0.231239 .2 0.1 3.00 1
608 global -1.0 0.5 -0.111394 .2 0.1 3.00 2
609 global 1.0 0.5 0.215645 .2 0.1 3.00 27
610 global -1.0 0.5 -0.117908 .2 0.1 3.00 27
611 global 1.0 0.5 0.221613 .2 0.1 3.00 2
612 global -1.0 0.5 -0.140673 .2 0.1 3.00 3
613 global 1.0 0.5 0.099085 .2 0.1 3.00 28
614 global -1.0 0.5 -0.301561 .2 0.1 3.00 28
615 global 1.0 0.5 0.224613 .2 0.1 3.00 3
616 global -1.0 0.5 -0.051976 .2 0.1 3.00 4
617 global 1.0 0.5 0.066098 .2 0.1 3.00 29
618 global -1.0 0.5 -0.227591 .2 0.1 3.00 29
619 global 1.0 0.5 0.321726 .2 0.1 3.00 4
620 global -1.0 0.5 -0.204641 .2 0.1 3.00 5
621 global 1.0 0.5 0.200661 .2 0.1 3.00 30
622 global -1.0 0.5 -0.220595 .2 0.1 3.00 30
623 global 1.0 0.5 0.159130 .2 0.1 3.00 5
624 global -1.0 0.5 -0.204310 .2 0.1 3.00 6
625 global 1.0 0.5 0.124486 .2 0.1 3.00 31
626 global -1.0 0.5 -0.258780 .2 0.1 3.00 31
627 global 1.0 0.5 0.209904 .2 0.1 3.00 6
628 global -1.0 0.5 -0.219281 .2 0.1 3.00 7
629 global 1.0 0.5 0.203259 .2 0.1 3.00 32
630 global -1.0 0.5 -0.185657 .2 0.1 3.00 32
631 global 1.0 0.5 0.170525 .2 0.1 3.00 7
632 global -1.0 0.5 -0.223232 .2 0.1 3.00 8
633 global 1.0 0.5 0.228199 .2 0.1 3.00 33
634 global -1.0 0.5 -0.156759 .2 0.1 3.00 33
635 global 1.0 0.5 0.120639 .2 0.1 3.00 8
636 global -1.0 0.5 -0.197935 .2 0.1 3.00 9
637 global 1.0 0.5 0.187820 .2 0.1 3.00 34
638 global -1.0 0.5 -0.215907 .2 0.1 3.00 34
639 global 1.0 0.5 0.136278 .2 0.1 3.00 9
640 global -1.0 0.5 -0.170262 .2 0.1 3.00 10
641 global 1.0 0.5 0.237567 .2 0.1 3.00 35
642 global -1.0 0.5 -0.139029 .2 0.1 3.00 35
643 global 1.0 0.5 0.176332 .2 0.1 3.00 10
644 global -1.0 0.5 -0.263776 .2 0.1 3.00 11
645 global 1.0 0.5 0.200743 .2 0.1 3.00 36
646 global -1.0 0.5 -0.189216 .2 0.1 3.00 36
647 global 1.0 0.5 0.081730 .2 0.1 3.00 11
648 global -1.0 0.5 -0.226355 .2 0.1 3.00 12
649 global 1.0 0.5 0.235482 .2 0.1 3.00 37
650 global -1.0 0.5 -0.127996 .2 0.1 3.00 37
651 global 1.0 0.5 0.100000 .2 0.1 3.00 12
652 global -1.0 0.5 -0.173576 .2 0.1 3.00 13
653 global 1.0 0.5 0.148978 .2 0.1 3.00 38
654 global -1.0 0.5 -0.217673 .2 0.1 3.00 38
655 global 1.0 0.5 0.162406 .2 0.1 3.00 13
656 global -1.0 0.5 -0.295309 .2 0.1 3.00 14
657 global 1.0 0.5 0.284018 .2 0.1 3.00 39
658 global -1.0 0.5 -0.062969 .2 0.1 3.00 39
659 global 1.0 0.5 0.130101 .2 0.1 3.00 14
660 global -1.0 0.5 -0.266686 .2 0.1 3.00 15
661 global 1.0 0.5 0.186650 .2 0.1 3.00 40
662 global -1.0 0.5 -0.140172 .2 0.1 3.00 40
663 global 1.0 0.5 0.093749 .2 0.1 3.00 15
664 global -1.0 0.5 -0.161534 .2 0.1 3.00 16
665 global 1.0 0.5 0.167959 .2 0.1 3.00 41
666 global -1.0 0.5 -0.185160 .2 0.1 3.00 41
667 global 1.0 0.5 0.234708 .2 0.1 3.00 16
668 global -1.0 0.5 -0.167343 .2 0.1 3.00 17
669 global 1.0 0.5 0.170854 .2 0.1 3.00 42
670 global -1.0 0.5 -0.183677 .2 0.1 3.00 42
671 global 1.0 0.5 0.229043 .2 0.1 3.00 17
672 global -1.0 0.5 -0.129458 .2 0.1 3.00 18
673 global 1.0 0.5 0.121622 .2 0.1 3.00 43
674 global -1.0 0.5 -0.256838 .2 0.1 3.00 43
675 global 1.0 0.5 0.241635 .2 0.1 3.00 18
676 global -1.0 0.5 -0.281434 .2 0.1 3.00 19
677 global 1.0 0.5 0.200732 .2 0.1 3.00 44
678 global -1.0 0.5 -0.204599 .2 0.1 3.00 44
679 global 1.0 0.5 0.102258 .2 0.1 3.00 19
680 global -1.0 0.5 -0.224634 .2 0.1 3.00 20
681 global 1.0 0.5 0.213941 .2 0.1 3.00 45
682 global -1.0 0.5 -0.205280 .2 0.1 3.00 45
683 global 1.0 0.5 0.118624 .2 0.1 3.00 20
684 global -1.0 0.5 -0.234105 .2 0.1 3.00 21
685 global 1.0 0.5 0.185297 .2 0.1 3.00 46
686 global -1.0 0.5 -0.165753 .2 0.1 3.00 46
687 global 1.0 0.5 0.151116 .2 0.1 3.00 21
688 global -1.0 0.5 -0.091892 .2 0.1 3.00 22
689 global 1.0 0.5 0.141728 .2 0.1 3.00 47
690 global -1.0 0.5 -0.227473 .2 0.1 3.00 47
691 global 1.0 0.5 0.279758 .2 0.1 3.00 22
692 global -1.0 0.5 -0.087185 .2 0.1 3.00 23
693 global 1.0 0.5 0.168883 .2 0.1 3.00 48
694 global -1.0 0.5 -0.267725 .2 0.1 3.00 48
695 global 1.0 0.5 0.275326 .2 0.1 3.00 23
696 global -1.0 0.5 -0.177550 .2 0.1 3.00 24
697 global 1.0 0.5 0.170670 .2 0.1 3.00 49
698 global -1.0 0.5 -0.264080 .2 0.1 3.00 49
699 global 1.0 0.5 0.172547 .2 0.1 3.00 24
700 global -1.0 0.5 -0.184865 .2 0.1 5.20 0
701 global 1.0 0.5 0.181790 .2 0.1 5.20 25
702 global -1.0 0.5 -0.241828 .2 0.1 5.20 25
703 global 1.0 0.5 0.250970 .2 0.1 5.20 0
704 global -1.0 0.5 -0.212682 .2 0.1 5.20 1
705 global 1.0 0.5 0.193554 .2 0.1 5.20 26
706 global -1.0 0.5 -0.254225 .2 0.1 5.20 26
707 global 1.0 0.5 0.227835 .2 0.1 5.20 1
708 global -1.0 0.5 -0.237279 .2 0.1 5.20 2
709 global 1.0 0.5 0.195914 .2 0.1 5.20 27
710 global -1.0 0.5 -0.214339 .2 0.1 5.20 27
711 global 1.0 0.5 0.208871 .2 0.1 5.20 2
712 global -1.0 0.5 -0.182238 .2 0.1 5.20 3
713 global 1.0 0.5 0.191181 .2 0.1 5.20 28
714 global -1.0 0.5 -0.243242 .2 0.1 5.20 28
715 global 1.0 0.5 0.227221 .2 0.1 5.20 3
716 global -1.0 0.5 -0.181511 .2 0.1 5.20 4
717 global 1.0 0.5 0.238234 .2 0.1 5.20 29
718 global -1.0 0.5 -0.210397 .2 0.1 5.20 29
719 global 1.0 0.5 0.262444 .2 0.1 5.20 4
720 global -1.0 0.5 -0.207318 .2 0.1 5.20 5
721 global 1.0 0.5 0.174048 .2 0.1 5.20 30
722 global -1.0 0.5 -0.254382 .2 0.1 5.20 30
723 global 1.0 0.5 0.228292 .2 0.1 5.20 5
724 global -1.0 0.5 -0.183120 .2 0.1 5.20 6
725 global 1.0 0.5 0.184426 .2 0.1 5.20 31
726 global -1.0 0.5 -0.241814 .2 0.1 5.20 31
727 global 1.0 0.5 0.228913 .2 0.1 5.20 6
728 global -1.0 0.5 -0.200788 .2 0.1 5.20 7
729 global 1.0 0.5 0.193391 .2 0.1 5.20 32
730 global -1.0 0.5 -0.240626 .2 0.1 5.20 32
731 global 1.0 0.5 0.213532 .2 0.1 5.20 7
732 global -1.0 0.5 -0.180951 .2 0.1 5.20 8
733 global 1.0 0.5 0.171358 .2 0.1 5.20 33
734 global -1.0 0.5 -0.276289 .2 0.1 5.20 33
735 global 1.0 0.5 0.245555 .2 0.1 5.20 8
736 global -1.0 0.5 -0.238688 .2 0.1 5.20 9
737 global 1.0 0.5 0.197735 .2 0.1 5.20 34
738 global -1.0 0.5 -0.214426 .2 0.1 5.20 34
739 global 1.0 0.5 0.202959 .2 0.1 5.20 9
740 global -1.0 0.5 -0.246508 .2 0.1 5.20 10
741 global 1.0 0.5 0.155124 .2 0.1 5.20 35
742 global -1.0 0.5 -0.284747 .2 0.1 5.20 35
743 global 1.0 0.5 0.196090 .2 0.1 5.20 10
744 global -1.0 0.5 -0.233493 .2 0.1 5.20 11
745 global 1.0 0.5 0.241423 .2 0.1 5.20 36
746 global -1.0 0.5 -0.184816 .2 0.1 5.20 36
747 global 1.0 0.5 0.200103 .2 0.1 5.20 11
748 global -1.0 0.5 -0.238431 .2 0.1 5.20 12
749 global 1.0 0.5 0.194167 .2 0.1 5.20 37
750 global -1.0 0.5 -0.257718 .2 0.1 5.20 37
751 global 1.0 0.5 0.197209 .2 0.1 5.20 12
752 global -1.0 0.5 -0.156468 .2 0.1 5.20 13
753 global 1.0 0.5 0.204885 .2 0.1 5.20 38
754 global -1.0 0.5 -0.193495 .2 0.1 5.20 38
755 global 1.0 0.5 0.269151 .2 0.1 5.20 13
756 global -1.0 0.5 -0.214831 .2 0.1 5.20 14
757 global 1.0 0.5 0.209283 .2 0.1 5.20 39
758 global -1.0 0.5 -0.195356 .2 0.1 5.20 39
759 global 1.0 0.5 0.253095 .2 0.1 5.20 14
760 global -1.0 0.5 -0.176277 .2 0.1 5.20 15
761 global 1.0 0.5 0.194555 .2 0.1 5.20 40
762 global -1.0 0.5 -0.237377 .2 0.1 5.20 40
763 global 1.0 0.5 0.235358 .2 0.1 5.20 15
764 global -1.0 0.5 -0.206638 .2 0.1 5.20 16
765 global 1.0 0.5 0.176325 .2 0.1 5.20 41
766 global -1.0 0.5 -0.245808 .2 0.1 5.20 41
767 global 1.0 0.5 0.234371 .2 0.1 5.20 16
768 global -1.0 0.5 -0.265741 .2 0.1 5.20 17
769 global 1.0 0.5 0.225201 .2 0.1 5.20 42
770 global -1.0 0.5 -0.199730 .2 0.1 5.20 42
771 global 1.0 0.5 0.175291 .2 0.1 5.20 17
772 global -1.0 0.5 -0.196410 .2 0.1 5.20 18
773 global 1.0 0.5 0.230072 .2 0.1 5.20 43
774 global -1.0 0.5 -0.236070 .2 0.1 5.20 43
775 global 1.0 0.5 0.250593 .2 0.1 5.20 18
776 global -1.0 0.5 -0.180541 .2 0.1 5.20 19
777 global 1.0 0.5 0.177014 .2 0.1 5.20 44
778 global -1.0 0.5 -0.261011 .2 0.1 5.20 44
779 global 1.0 0.5 0.235185 .2 0.1 5.20 19
780 global -1.0 0.5 -0.213821 .2 0.1 5.20 20
781 global 1.0 0.5 0.220265 .2 0.1 5.20 45
782 global -1.0 0.5 -0.245886 .2 0.1 5.20 45
783 global 1.0 0.5 0.202994 .2 0.1 5.20 20
784 global -1.0 0.5 -0.203010 .2 0.1 5.20 21
785 global 1.0 0.5 0.226197 .2 0.1 5.20 46
786 global -1.0 0.5 -0.230583 .2 0.1 5.20 46
787 global 1.0 0.5 0.231772 .2 0.1 5.20 21
788 global -1.0 0.5 -0.219019 .2 0.1 5.20 22
789 global 1.0 0.5 0.253929 .2 0.1 5.20 47
790 global -1.0 0.5 -0.207060 .2 0.1 5.20 47
791 global 1.0 0.5 0.222306 .2 0.1 5.20 22
792 global -1.0 0.5 -0.238873 .2 0.1 5.20 23
793 global 1.0 0.5 0.265635 .2 0.1 5.20 48
794 global -1.0 0.5 -0.211941 .2 0.1 5.20 48
795 global 1.0 0.5 0.180805 .2 0.1 5.20 23
796 global -1.0 0.5 -0.191837 .2 0.1 5.20 24
797 global 1.0 0.5 0.162544 .2 0.1 5.20 49
798 global -1.0 0.5 -0.282676 .2 0.1 5.20 49
799 global 1.0 0.5 0.218438 .2 0.1 5.20 24
800 global -1.0 0.5 -0.143361 .2 0.1 9.00 0
801 global 1.0 0.5 0.148412 .2 0.1 9.00 25
802 global -1.0 0.5 -0.119454 .2 0.1 9.00 25
803 global 1.0 0.5 0.137536 .2 0.1 9.00 0
804 global -1.0 0.5 -0.126609 .2 0.1 9.00 1
805 global 1.0 0.5 0.156162 .2 0.1 9.00 26
806 global -1.0 0.5 -0.128526 .2 0.1 9.00 26
807 global 1.0 0.5 0.161060 .2 0.1 9.00 1
808 global -1.0 0.5 -0.110228 .2 0.1 9.00 2
809 global 1.0 0.5 0.119658 .2 0.1 9.00 27
810 global -1.0 0.5 -0.129217 .2 0.1 9.00 27
811 global 1.0 0.5 0.155694 .2 0.1 9.00 2
812 global -1.0 0.5 -0.144858 .2 0.1 9.00 3
813 global 1.0 0.5 0.162783 .2 0.1 9.00 28
814 global -1.0 0.5 -0.115001 .2 0.1 9.00 28
815 global 1.0 0.5 0.137711 .2 0.1 9.00 3
816 global -1.0 0.5 -0.139484 .2 0.1 9.00 4
817 global 1.0 0.5 0.164327 .2 0.1 9.00 29
818 global -1.0 0.5 -0.103034 .2 0.1 9.00 29
819 global 1.0 0.5 0.125120 .2 0.1 9.00 4
820 global -1.0 0.5 -0.124416 .2 0.1 9.00 5
821 global 1.0 0.5 0.124031 .2 0.1 9.00 30
822 global -1.0 0.5 -0.138967 .2 0.1 9.00 30
823 global 1.0 0.5 0.145956 .2 0.1 9.00 5
824 global -1.0 0.5 -0.135412 .2 0.1 9.00 6
825 global 1.0 0.5 0.107924 .2 0.1 9.00 31
826 global -1.0 0.5 -0.147726 .2 0.1 9.00 31
827 global 1.0 0.5 0.125333 .2 0.1 9.00 6
828 global -1.0 0.5 -0.141277 .2 0.1 9.00 7
829 global 1.0 0.5 0.153945 .2 0.1 9.00 32
830 global -1.0 0.5 -0.127725 .2 0.1 9.00 32
831 global 1.0 0.5 0.112772 .2 0.1 9.00 7
832 global -1.0 0.5 -0.137617 .2 0.1 9.00 8
833 global 1.0 0.5 0.110112 .2 0.1 9.00 33
834 global -1.0 0.5 -0.133108 .2 0.1 9.00 33
835 global 1.0 0.5 0.141436 .2 0.1 9.00 8
836 global -1.0 0.5 -0.127566 .2 0.1 9.00 9
837 global 1.0 0.5 0.127578 .2 0.1 9.00 34
838 global -1.0 0.5 -0.152470 .2 0.1 9.00 34
839 global 1.0 0.5 0.145811 .2 0.1 9.00 9
840 global -1.0 0.5 -0.099608 .2 0.1 9.00 10
841 global 1.0 0.5 0.140770 .2 0.1 9.00 35
842 global -1.0 0.5 -0.151099 .2 0.1 9.00 35
843 global 1.0 0.5 0.155485 .2 0.1 9.00 10
844 global -1.0 0.5 -0.130002 .2 0.1 9.00 11
845 global 1.0 0.5 0.139381 .2 0.1 9.00 36
846 global -1.0 0.5 -0.132784 .2 0.1 9.00 36
847 global 1.0 0.5 0.154913 .2 0.1 9.00 11
848 global -1.0 0.5 -0.140700 .2 0.1 9.00 12
849 global 1.0 0.5 0.126990 .2 0.1 9.00 37
850 global -1.0 0.5 -0.155326 .2 0.1 9.00 37
851 global 1.0 0.5 0.127568 .2 0.1 9.00 12
852 global -1.0 0.5 -0.157111 .2 0.1 9.00 13
853 global 1.0 0.5 0.129639 .2 0.1 9.00 38
854 global -1.0 0.5 -0.131479 .2 0.1 9.00 38
855 global 1.0 0.5 0.110845 .2 0.1 9.00 13
856 global -1.0 0.5 -0.171382 .2 0.1 9.00 14
857 global 1.0 0.5 0.147903 .2 0.1 9.00 39
858 global -1.0 0.5 -0.098675 .2 0.1 9.00 39
859 global 1.0 0.5 0.124884 .2 0.1 9.00 14
860 global -1.0 0.5 -0.163548 .2 0.1 9.00 15
861 global 1.0 0.5 0.165058 .2 0.1 9.00 40
862 global -1.0 0.5 -0.109750 .2 0.1 9.00 40
863 global 1.0 0.5 0.078703 .2 0.1 9.00 15
864 global -1.0 0.5 -0.151164 .2 0.1 9.00 16
865 global 1.0 0.5 0.161259 .2 0.1 9.00 41
866 global -1.0 0.5 -0.116742 .2 0.1 9.00 41
867 global 1.0 0.5 0.119425 .2 0.1 9.00 16
868 global -1.0 0.5 -0.158560 .2 0.1 9.00 17
869 global 1.0 0.5 0.173689 .2 0.1 9.00 42
870 global -1.0 0.5 -0.098023 .2 0.1 9.00 42
871 global 1.0 0.5 0.105975 .2 0.1 9.00 17
872 global -1.0 0.5 -0.117000 .2 0.1 9.00 18
873 global 1.0 0.5 0.152020 .2 0.1 9.00 43
874 global -1.0 0.5 -0.120159 .2 0.1 9.00 43
875 global 1.0 0.5 0.141150 .2 0.1 9.00 18
876 global -1.0 0.5 -0.138767 .2 0.1 9.00 19
877 global 1.0 0.5 0.149627 .2 0.1 9.00 44
878 global -1.0 0.5 -0.146078 .2 0.1 9.00 44
879 global 1.0 0.5 0.159898 .2 0.1 9.00 19
880 global -1.0 0.5 -0.131626 .2 0.1 9.00 20
881 global 1.0 0.5 0.132193 .2 0.1 9.00 45
882 global -1.0 0.5 -0.143313 .2 0.1 9.00 45
883 global 1.0 0.5 0.127290 .2 0.1 9.00 20
884 global -1.0 0.5 -0.138649 .2 0.1 9.00 21
885 global 1.0 0.5 0.135243 .2 0.1 9.00 46
886 global -1.0 0.5 -0.146322 .2 0.1 9.00 46
887 global 1.0 0.5 0.107926 .2 0.1 9.00 21
888 global -1.0 0.5 -0.109071 .2 0.1 9.00 22
889 global 1.0 0.5 0.106032 .2 0.1 9.00 47
890 global -1.0 0.5 -0.139263 .2 0.1 9.00 47
891 global 1.0 0.5 0.172234 .2 0.1 9.00 22
892 global -1.0 0.5 -0.137210 .2 0.1 9.00 23
893 global 1.0 0.5 0.130029 .2 0.1 9.00 48
894 global -1.0 0.5 -0.127853 .2 0.1 9.00 48
895 global 1.0 0.5 0.121919 .2 0.1 9.00 23
896 global -1.0 0.5 -0.123405 .2 0.1 9.00 24
897 global 1.0 0.5 0.122284 .2 0.1 9.00 49
898 global -1.0 0.5 -0.126767 .2 0.1 9.00 49
899 global 1.0 0.5 0.153955 .2 0.1 9.00 24
900 none -1.0 0.5 1.049974 .2 0.1 0.0 0
901 none 1.0 0.5 -1.034954 .2 0.1 0.0 0
902 global -1.0 0.5 -4.564522 .4 0.1 0.11 0
903 global 1.0 0.5 -1.714351 .4 0.1 0.11 25
904 global -1.0 0.5 -1.737231 .4 0.1 0.11 25
905 global 1.0 0.5 -4.550842 .4 0.1 0.11 0
906 global -1.0 0.5 -3.201300 .4 0.1 0.11 1
907 global 1.0 0.5 5.243733 .4 0.1 0.11 26
908 global -1.0 0.5 5.220936 .4 0.1 0.11 26
909 global 1.0 0.5 -2.982929 .4 0.1 0.11 1
